Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Use
1588323,OVAL,0.54,SI2,FANCY,EX,GD,GD,F,6.36-4.25×2.49,"1,182.36",Train
1636343,OVAL,0.5,VS2,K,EX,EX,VG,N,6.58-4.46×2.66,"1,182.72",Train
1788092,OVAL,0.4,SI1,D,EX,EX,GD,N,6.22-4.09×2.55,"1,183.00",Train
1639784,OVAL,0.6,VS1,K,EX,EX,VG,ST,6.77-4.63×2.89,"1,183.09",Train
1794668,OVAL,0.34,VVS2,E,EX,EX,VG,N,5.73-3.92×2.35,"1,183.24",Train
1770413,OVAL,0.42,VVS2,I,EX,EX,EX,N,6.38-4.18×2.54,"1,184.83",Train
1771545,OVAL,0.4,VS1,H,EX,EX,VG,N,6.15-4.09×2.48,"1,185.06",Train
1651493,OVAL,0.59,VS2,K,EX,EX,VG,ST,6.68-4.80×2.85,"1,144.56",Train
1631462,OVAL,0.74,VS2,N,EX,EX,VG,N,7.24-4.99×3.08,"1,145.58",Train
1800846,OVAL,0.5,VS2,K,EX,EX,VG,F,6.73-4.29×2.64,"1,145.90",Train
1664662,OVAL,0.5,SI1,J,EX,VG,VG,M,6.20-4.41×2.78,"1,146.40",Train
1642485,OVAL,0.5,SI1,J,EX,VG,GD,N,6.61-4.46×2.62,"1,146.40",Train
1660455,OVAL,0.5,SI1,J,EX,VG,VG,N,6.31-4.49×2.80,"1,147.23",Train
1797422,OVAL,0.66,SI1,M,EX,EX,VG,N,6.07-4.49×3.03,"1,147.78",Train
1782988,OVAL,0.5,VS2,K,EX,EX,VG,F,6.23-4.52×2.74,"1,148.44",Train
1768051,OVAL,0.35,VVS2,D,EX,EX,VG,F,5.40-4.02×2.48,"1,148.96",Train
1785391,OVAL,0.7,SI1,N,EX,EX,VG,N,7.49-4.93×2.97,"1,149.54",Train
1597483,OVAL,0.78,SI2,U-V,EX,EX,VG,F,7.07-5.15×3.15,"1,149.58",Train
1660460,OVAL,0.5,SI1,K,EX,EX,VG,N,6.29-4.55×2.63,"1,150.70",Train
1639777,OVAL,0.51,VVS2,K,EX,EX,VG,N,6.21-4.58×2.83,"1,150.93",Train
1628422,OVAL,0.8,VS2,M,EX,VG,VG,N,7.73-5.22×3.07,"1,152.34",Train
1772647,OVAL,0.4,VS1,I,EX,VG,VG,N,6.25-4.18×2.44,"1,152.66",Train
1652948,OVAL,0.53,VS2,I,EX,EX,VG,VS,6.65-4.56×2.80,"1,124.77",Train
1646237,OVAL,0.51,SI2,J,EX,EX,VG,F,6.79-4.43×2.66,"1,125.39",Train
1660457,OVAL,0.59,SI1,K,VG,VG,VG,ST,7.42-4.61×2.65,"1,126.24",Train
1589669,OVAL,0.65,SI2,K,EX,EX,VG,N,6.87-4.80×3.02,"1,126.93",Train
1639838,OVAL,0.5,SI2,J,EX,EX,VG,N,6.67-4.44×2.67,"1,127.36",Train
1607146,OVAL,0.5,VS2,K,EX,EX,VG,N,6.89-4.34×2.69,"1,127.41",Train
1726451,OVAL,0.51,SI2,J,VG,EX,VG,F,6.72-4.28×2.70,"1,127.50",Train
1783957,OVAL,0.34,VVS2,D,EX,EX,GD,N,5.69-3.89×2.47,"1,127.57",Train
1748168,OVAL,0.8,SI1,FANCY,VG,EX,VG,M,6.26-4.70×3.13,"1,131.62",Train
1771537,OVAL,0.5,SI2,J,EX,EX,VG,F,6.04-4.51×2.82,"1,133.25",Train
1797426,OVAL,0.32,VVS2,E,EX,VG,VG,N,5.31-3.95×2.46,"1,133.52",Train
1789986,OVAL,0.3,VVS1,D,EX,EX,VG,N,5.73-3.86×2.24,"1,133.55",Train
1800398,OVAL,0.4,VVS2,FANCY,EX,VG,FR,F,5.23-3.87×2.63,"1,133.65",Train
1765771,OVAL,0.4,VS2,H,EX,EX,VG,F,6.19-4.09×2.52,"1,134.40",Train
1643639,OVAL,0.72,VS1,M,EX,VG,GD,ST,7.71-4.93×3.03,"1,135.12",Train
1755667,OVAL,0.8,SI2,K,EX,VG,VG,F,7.89-5.09×3.15,"1,257.36",Train
1631520,OVAL,0.5,SI1,I,EX,VG,GD,N,7.01-4.39×2.55,"1,257.99",Train
1749235,OVAL,0.4,VS1,F,EX,EX,VG,F,6.35-4.00×2.45,"1,258.73",Train
1776415,OVAL,0.52,IF,J,EX,EX,VG,M,7.07-4.46×2.60,"1,260.01",Train
1770410,OVAL,0.5,VS2,J,EX,EX,GD,N,6.07-4.52×2.81,"1,260.79",Train
1672939,OVAL,0.5,SI1,I,EX,EX,VG,M,6.37-4.49×2.80,"1,261.41",Train
1659105,OVAL,0.51,SI1,I,EX,EX,VG,ST,6.22-4.53×2.81,"1,263.85",Train
1646173,OVAL,0.7,VS1,M,EX,EX,VG,N,7.81-4.89×2.82,"1,264.42",Train
1656608,OVAL,0.5,VS2,I,GD,VG,VG,N,6.37-4.53×2.61,"1,264.82",Train
1761833,OVAL,0.4,VS2,G,EX,VG,GD,N,5.80-4.01×2.49,"1,267.50",Train
1740316,OVAL,0.4,VS2,G,EX,EX,VG,N,6.23-4.00×2.47,"1,268.18",Train
1610097,OVAL,0.5,SI2,G,EX,EX,VG,N,6.60-4.43×2.70,"1,268.26",Train
1667384,OVAL,0.5,SI2,I,EX,VG,VG,F,6.38-4.39×2.76,"1,268.26",Train
1652931,OVAL,0.5,VS1,J,VG,EX,VG,N,6.77-4.23×2.71,"1,268.26",Train
1668349,OVAL,0.5,VVS1,K,EX,EX,VG,N,6.72-4.45×2.63,"1,268.26",Train
1755758,OVAL,0.37,VS2,D,EX,VG,VG,N,6.05-3.87×2.39,"1,102.17",Train
1791216,OVAL,0.31,VS2,D,EX,EX,VG,N,5.22-3.88×2.33,"1,103.47",Train
1793295,OVAL,0.32,VS2,E,EX,EX,EX,N,5.47-3.83×2.42,"1,105.46",Train
1786647,OVAL,0.35,VVS2,G,EX,EX,VG,N,5.71-3.86×2.39,"1,105.87",Train
1769782,OVAL,0.4,VS2,H,EX,EX,VG,N,6.08-4.20×2.48,"1,106.65",Train
1761802,OVAL,0.5,VS2,K,EX,EX,VG,F,6.51-4.28×2.65,"1,107.00",Train
1796036,OVAL,0.5,SI2,J,VG,VG,GD,F,6.50-4.24×2.70,"1,107.02",Train
1800185,OVAL,0.49,SI2,I,VG,VG,GD,F,6.30-4.38×2.71,"1,108.13",Train
1726452,OVAL,0.4,SI1,E,EX,EX,VG,N,5.84-4.27×2.60,"1,110.70",Train
1656565,OVAL,0.8,SI2,M,VG,EX,GD,N,7.31-5.16×3.21,"1,110.81",Train
1779952,OVAL,0.35,VS1,E,EX,EX,VG,N,5.78-3.98×2.45,"1,111.09",Train
1652900,OVAL,0.7,VS2,L,EX,VG,VG,N,7.51-4.89×2.89,"1,112.06",Train
1761838,OVAL,0.36,VS1,E,EX,EX,VG,N,5.66-3.94×2.45,"1,113.76",Train
1798764,OVAL,0.3,VVS2,D,EX,VG,VG,N,5.67-3.69×2.26,"1,114.76",Train
1796049,OVAL,0.31,VS1,F,EX,EX,VG,N,5.66-3.75×2.31,"1,114.96",Train
1786653,OVAL,0.3,VS2,D,EX,VG,GD,N,5.35-3.78×2.37,"1,032.64",Train
1604154,OVAL,0.71,SI2,K,EX,EX,VG,N,6.77-5.04×3.16,"1,316.94",Train
1623630,OVAL,0.5,SI2,E,EX,EX,VG,F,6.39-4.49×2.72,"1,318.52",Train
1572841,OVAL,0.57,SI2,FANCY,EX,VG,GD,F,6.47-4.38×2.66,"1,318.52",Train
1775454,OVAL,0.4,VVS2,E,EX,EX,VG,M,6.43-4.06×2.44,"1,318.88",Train
1649048,OVAL,0.7,VS1,K,VG,VG,VG,M,7.54-4.80×2.93,"1,318.95",Train
1763025,OVAL,0.4,VS2,E,EX,EX,GD,N,5.86-4.10×2.46,"1,318.96",Train
1736143,OVAL,0.43,VS1,D,EX,EX,VG,F,5.95-4.43×2.65,"1,319.05",Train
1665998,OVAL,0.8,SI2,L,EX,EX,VG,F,6.98-5.17×3.24,"1,319.66",Train
Eco Diamond 440020262,OVAL,0.75,SI2,D,EX,EX,EX,N,6.81 – 5.13 x 3.25 mm,"1,319.76",Train
1746173,OVAL,0.4,VS1,E,EX,EX,VG,N,5.87-4.17×2.55,"1,320.33",Train
1742055,OVAL,0.4,VS2,F,EX,EX,VG,N,6.48-4.10×2.37,"1,320.36",Train
1639776,OVAL,0.5,VVS2,J,EX,EX,VG,F,6.39-4.42×2.77,"1,320.99",Train
1622654,OVAL,0.52,,FANCY,EX,EX,VG,N,6.16-4.19×2.70,"1,321.30",Train
1760748,OVAL,0.4,VS1,E,EX,VG,GD,N,6.36-4.04×2.42,"1,322.34",Train
1782987,OVAL,0.5,VS2,J,GD,EX,GD,N,6.26-4.51×2.68,"1,322.54",Train
1634445,OVAL,0.5,VS1,I,GD,EX,VG,N,5.88-4.44×2.85,"1,307.12",Train
1651528,OVAL,0.5,SI2,E,EX,VG,GD,F,6.14-4.48×2.81,"1,307.26",Train
1652986,OVAL,0.5,SI2,E,VG,EX,GD,F,6.73-4.21×2.66,"1,307.26",Train
1666079,OVAL,0.5,SI1,G,VG,EX,VG,ST,6.69-4.47×2.58,"1,307.26",Train
1730777,OVAL,0.5,VS2,J,EX,EX,VG,N,6.64-4.42×2.72,"1,307.33",Train
1651438,OVAL,0.5,VVS2,J,EX,EX,VG,F,6.66-4.43×2.74,"1,308.01",Train
1755730,OVAL,0.51,SI2,I,EX,VG,VG,N,6.18-4.59×2.89,"1,308.57",Train
1657906,OVAL,0.5,VS2,J,EX,VG,VG,N,6.90-4.36×2.58,"1,308.87",Train
1781588,OVAL,0.5,SI1,J,EX,EX,VG,N,6.12-4.53×2.78,"1,308.94",Train
1800178,OVAL,0.53,SI2,I,EX,EX,VG,F,6.82-4.33×2.69,"1,309.02",Train
1791208,OVAL,0.4,VS2,D,EX,EX,GD,F,6.28-4.02×2.47,"1,309.45",Train
1768041,OVAL,0.51,SI1,J,EX,EX,VG,F,6.47-4.41×2.76,"1,311.20",Train
1628520,OVAL,0.5,SI1,E,EX,EX,VG,M,6.02-4.48×2.78,"1,311.55",Train
1740799,OVAL,0.41,VS1,E,EX,VG,GD,N,6.20-3.85×2.58,"1,311.58",Train
1659103,OVAL,0.51,SI1,I,EX,EX,EX,ST,6.28-4.59×2.77,"1,312.26",Train
1796029,OVAL,0.5,SI2,D,GD,VG,GD,M,5.96-4.36×2.84,"1,348.62",Train
1758290,OVAL,0.4,VS2,F,EX,VG,VG,N,6.17-4.10×2.50,"1,348.76",Train
1623636,OVAL,0.5,SI2,H,EX,EX,VG,N,5.99-4.45×2.80,"1,349.48",Train
1781589,OVAL,0.5,SI1,J,EX,EX,VG,N,6.79-4.28×2.64,"1,349.58",Train
1669705,OVAL,0.5,SI2,I,EX,VG,VG,N,6.58-4.33×2.67,"1,349.59",Train
1769777,OVAL,0.51,SI1,I,EX,EX,VG,ST,6.49-4.49×2.72,"1,349.89",Train
1628525,OVAL,0.5,SI1,H,VG,VG,VG,N,5.93-4.45×2.81,"1,350.35",Train
1649139,OVAL,0.58,VS2,J,EX,VG,VG,ST,7.25-4.62×2.72,"1,350.78",Train
1781599,OVAL,0.4,VS2,G,EX,EX,VG,N,5.66-4.22×2.61,"1,351.32",Train
1800860,OVAL,0.5,SI2,H,EX,EX,VG,M,6.78-4.26×2.61,"1,352.05",Train
1755737,OVAL,0.4,VS1,F,EX,VG,VG,N,6.40-4.05×2.44,"1,352.71",Train
1628480,OVAL,0.65,VVS1,L,EX,EX,VG,N,7.07-4.83×2.96,"1,354.03",Train
1788085,OVAL,0.4,VS2,D,VG,EX,VG,F,6.31-3.96×2.50,"1,354.06",Train
1642430,OVAL,0.74,VS2,M,EX,VG,VG,F,7.84-4.91×2.97,"1,354.08",Train
1778701,OVAL,0.5,SI1,I,VG,EX,VG,N,6.04-4.53×2.79,"1,354.60",Train
1593844,OVAL,0.8,SI1,K,VG,EX,VG,F,7.04-5.24×3.29,"1,299.00",Train
1547176,OVAL,0.51,SI2,E,EX,EX,VG,N,6.58-4.51×2.72,"1,299.08",Train
1779942,OVAL,0.4,VS1,E,EX,EX,VG,M,6.29-4.09×2.42,"1,299.34",Train
1660361,OVAL,0.81,SI1,M,EX,VG,GD,M,8.09-5.25×3.09,"1,301.09",Train
1628538,OVAL,0.5,SI2,G,EX,EX,VG,N,6.14-4.47×2.79,"1,301.11",Train
1756594,OVAL,0.4,VS1,E,EX,EX,VG,F,5.72-4.28×2.61,"1,301.98",Train
1744148,OVAL,0.4,VS2,F,EX,VG,VG,N,5.83-4.26×2.55,"1,302.04",Train
1767053,OVAL,0.41,SI1,E,EX,EX,VG,N,6.34-4.04×2.49,"1,302.60",Train
1584659,OVAL,0.5,SI2,F,EX,VG,VG,N,6.21-4.59×2.84,"1,302.80",Train
1796044,OVAL,0.32,IF,D,EX,EX,VG,M,5.45-4.02×2.34,"1,303.33",Train
1748029,OVAL,0.4,VS1,E,VG,EX,VG,N,5.85-4.12×2.56,"1,303.38",Train
1660428,OVAL,0.51,VS1,J,EX,VG,VG,N,6.33-4.46×2.81,"1,303.53",Train
1632969,OVAL,0.5,SI2,D,EX,EX,VG,M,6.45-4.39×2.70,"1,303.79",Train
1764029,OVAL,0.4,VS2,F,EX,EX,VG,N,5.58-4.15×2.63,"1,304.75",Train
1740802,OVAL,0.4,VS2,F,EX,VG,VG,N,5.76-4.28×2.56,"1,305.46",Train
1660472,OVAL,0.5,SI2,H,EX,EX,VG,N,6.77-4.37×2.64,"1,398.81",Train
1666053,OVAL,0.5,VS1,J,EX,EX,VG,N,6.52-4.39×2.69,"1,398.81",Train
1800858,OVAL,0.5,SI2,E,GD,EX,VG,N,6.47-4.22×2.66,"1,399.34",Train
1750406,OVAL,0.46,VVS1,E,EX,EX,VG,ST,5.91-4.40×2.77,"1,400.08",Train
1750381,OVAL,0.5,VS2,I,EX,EX,VG,M,6.33-4.50×2.66,"1,400.22",Train
1750411,OVAL,0.41,VS1,E,EX,VG,VG,N,6.47-4.14×2.45,"1,400.33",Train
1628417,OVAL,0.82,VS1,M,EX,EX,VG,N,7.25-5.37×3.26,"1,400.63",Train
1628531,OVAL,0.51,SI2,E,EX,EX,GD,N,6.30-4.43×2.75,"1,401.30",Train
1654290,OVAL,0.51,VVS2,J,EX,EX,VG,N,6.44-4.43×2.73,"1,401.30",Train
1602211,OVAL,0.5,SI1,F,EX,EX,VG,N,6.12-4.50×2.76,"1,401.35",Train
1608703,OVAL,0.5,SI2,F,EX,EX,VG,N,6.17-4.47×2.74,"1,403.95",Train
1657916,OVAL,0.51,SI2,H,EX,VG,VG,N,6.80-4.40×2.69,"1,404.00",Train
1668365,OVAL,0.51,SI2,H,EX,EX,VG,N,6.23-4.55×2.86,"1,404.00",Train
1649157,OVAL,0.5,SI1,F,EX,VG,GD,F,6.53-4.45×2.69,"1,404.02",Train
1761996,OVAL,0.71,SI2,FANCY,EX,EX,VG,N,6.46-4.78×3.01,"1,404.71",Train
1651538,OVAL,0.5,SI2,H,EX,EX,VG,N,6.05-4.50×2.78,"1,322.72",Train
1667376,OVAL,0.5,SI1,I,EX,EX,GD,N,6.47-4.36×2.63,"1,322.72",Train
1755006,OVAL,0.47,VVS2,FANCY,EX,VG,FR,M,5.73-4.24×2.64,"1,323.73",Train
1796026,OVAL,0.5,SI1,J,EX,EX,VG,F,6.36-4.46×2.70,"1,324.17",Train
1782985,OVAL,0.5,VS2,I,VG,VG,GD,ST,6.09-4.43×2.83,"1,324.27",Train
1785447,OVAL,0.4,VS2,E,VG,VG,GD,N,6.22-3.94×2.47,"1,324.32",Train
1660431,OVAL,0.65,VS1,L,EX,EX,VG,M,6.99-4.86×2.90,"1,324.67",Train
1789161,OVAL,0.55,VVS1,K,EX,EX,VG,N,7.00-4.53×2.73,"1,325.28",Train
1664659,OVAL,0.5,VS2,J,EX,EX,VG,N,6.52-4.38×2.64,"1,326.21",Train
1631426,OVAL,0.9,SI2,M,EX,EX,VG,ST,7.38-5.48×3.42,"1,326.26",Train
1783939,OVAL,0.7,SI2,L,EX,EX,VG,F,6.86-5.04×3.08,"1,327.11",Train
1659104,OVAL,0.51,SI1,I,EX,EX,VG,N,6.53-4.39×2.71,"1,328.13",Train
1664639,OVAL,0.82,SI2,M,EX,VG,GD,M,8.12-5.12×3.13,"1,328.32",Train
1631517,OVAL,0.53,SI1,I,EX,EX,VG,N,6.89-4.45×2.68,"1,329.20",Train
1619805,OVAL,0.7,SI1,K,EX,VG,VG,F,7.70-4.82×2.85,"1,472.64",Train
1774484,OVAL,0.5,SI1,G,EX,EX,VG,N,6.56-4.33×2.68,"1,647.77",Train
1775439,OVAL,0.5,SI1,G,EX,EX,VG,N,6.69-4.31×2.67,"1,647.77",Train
Eco Diamond 425061075,OVAL,0.73,VS1,D,VG,VG,,N,6.68 – 5.09 x 3.21 mm,"1,647.95",Train
1765105,OVAL,0.5,SI1,D,EX,VG,GD,N,6.70-4.21×2.62,"1,650.29",Train
1782949,OVAL,0.5,VS1,H,VG,EX,VG,F,6.09-4.52×2.80,"1,650.32",Train
1636340,OVAL,0.5,VS2,H,EX,EX,VG,N,6.33-4.42×2.70,"1,650.38",Train
1796006,OVAL,0.5,VS1,I,VG,VG,GD,N,6.51-4.55×2.61,"1,650.45",Train
1797421,OVAL,0.55,SI1,H,EX,EX,VG,M,7.02-4.55×2.71,"1,650.45",Train
1565021,OVAL,0.59,VS1,D,EX,EX,VG,ST,7.06-4.53×2.81,"1,650.73",Train
1666093,OVAL,0.53,SI2,D,EX,VG,VG,F,7.10-4.48×2.68,"1,650.76",Train
1781537,OVAL,0.5,VS1,I,EX,EX,GD,N,6.67-4.43×2.62,"1,651.20",Train
1671549,OVAL,0.9,SI2,L,EX,EX,VG,F,7.28-5.43×3.42,"1,651.44",Train
Eco Diamond 425061064,OVAL,0.7,VVS2,D,VG,EX,,N,6.77 – 5.06 x 3.08 mm,"1,651.46",Train
1800164,OVAL,0.5,VS2,F,VG,EX,GD,M,6.24-4.45×2.78,"1,652.03",Train
1797392,OVAL,0.5,VS1,G,VG,EX,VG,ST,6.39-4.34×2.75,"1,652.03",Train
1643668,OVAL,0.5,VS2,F,EX,VG,VG,F,6.84-4.33×2.62,"1,785.30",Train
1782974,OVAL,0.5,VS2,G,VG,EX,GD,N,6.90-4.32×2.57,"1,785.49",Train
1651875,OVAL,0.6,VVS1,FANCY,EX,EX,GD,F,6.24-4.32×2.84,"1,785.71",Train
1779932,OVAL,0.5,SI1,D,EX,EX,VG,N,6.09-4.54×2.81,"1,786.33",Train
1794655,OVAL,0.5,VS2,H,EX,EX,VG,N,6.17-4.52×2.80,"1,786.50",Train
1623618,OVAL,0.5,VS2,F,EX,VG,VG,N,6.03-4.47×2.82,"1,786.96",Train
1621269,OVAL,0.5,VS2,D,EX,VG,VG,N,6.93-4.31×2.53,"1,787.99",Train
1764023,OVAL,0.5,SI1,E,EX,EX,VG,N,6.14-4.58×2.75,"1,788.05",Train
1774430,OVAL,0.5,VS1,D,EX,EX,GD,F,6.37-4.35×2.71,"1,788.16",Train
1776473,OVAL,0.5,VS2,D,EX,VG,VG,M,6.37-4.39×2.77,"1,788.95",Train
1625142,OVAL,0.5,VS1,D,VG,VG,GD,N,6.87-4.38×2.59,"1,790.38",Train
1777644,OVAL,0.5,VS2,G,EX,EX,VG,N,6.18-4.49×2.77,"1,790.56",Train
1735615,OVAL,0.53,VS2,F,EX,EX,VG,N,6.34-4.63×2.82,"1,790.94",Train
1651471,OVAL,0.5,VS2,D,VG,EX,VG,N,6.25-4.39×2.74,"1,791.38",Train
1782919,OVAL,0.5,VVS2,F,EX,EX,VG,M,6.11-4.53×2.82,"1,792.38",Train
1651460,OVAL,0.6,VS1,J,EX,VG,VG,N,7.53-4.72×2.71,"1,746.29",Train
1660433,OVAL,0.5,VS2,D,EX,EX,GD,N,6.24-4.46×2.75,"1,746.36",Train
1800169,OVAL,0.5,SI1,D,VG,EX,VG,N,6.05-4.43×2.80,"1,746.62",Train
1765751,OVAL,0.5,VS2,E,EX,EX,VG,M,6.71-4.34×2.68,"1,746.83",Train
200377-46,OVAL,0.96,SI2,I,EX,VG,VG,N,8.21-5.43×3.35,"1,746.93",Train
1656613,OVAL,0.5,SI1,D,EX,EX,EX,F,6.14-4.54×2.80,"1,747.15",Train
1671553,OVAL,0.51,VVS1,G,EX,EX,VG,M,6.99-4.41×2.56,"1,747.15",Train
1666048,OVAL,0.53,VS1,F,EX,VG,VG,M,6.69-4.44×2.74,"1,747.93",Train
1643628,OVAL,0.9,SI2,L,VG,EX,VG,M,7.24-5.48×3.37,"1,748.11",Train
1649128,OVAL,0.5,VS2,F,EX,VG,GD,N,6.55-4.32×2.69,"1,748.16",Train
1781513,OVAL,0.5,VS1,D,VG,EX,VG,M,6.05-4.41×2.79,"1,748.34",Train
1794657,OVAL,0.5,VS2,H,EX,EX,GD,N,6.03-4.43×2.82,"1,748.41",Train
1800856,OVAL,0.5,SI2,D,EX,EX,GD,N,6.50-4.39×2.74,"1,748.41",Train
1742019,OVAL,0.5,VS2,F,EX,EX,VG,N,6.71-4.22×2.60,"1,748.47",Train
Eco Diamond LG200389,OVAL,0.71,VS1,D,VG,VG,VG,N,7.37X5.12X2.97,"1,749.07",Train
1782948,OVAL,0.5,VS1,H,EX,EX,VG,N,6.80-4.32×2.67,"1,862.45",Train
1796020,OVAL,0.5,SI1,E,EX,EX,VG,N,6.46-4.37×2.70,"1,862.48",Train
1774467,OVAL,0.5,VS2,F,EX,EX,VG,N,6.01-4.49×2.79,"1,862.50",Train
