Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Use
1781734,PRINCESS,0.41,SI1,F,VG,EX,GD,N,4.17-4.04×2.99,"1,066.25",Train
1781726,PRINCESS,0.4,VVS1,I,EX,EX,VG,M,4.11-4.04×2.82,"1,067.40",Train
1771758,PRINCESS,0.4,VS2,I,VG,EX,VG,N,3.99-3.98×2.98,"1,067.44",Train
1800991,PRINCESS,0.37,VS1,G,EX,EX,GD,F,3.94-3.87×2.81,"1,067.76",Train
1646368,PRINCESS,0.5,SI1,K,EX,EX,VG,N,4.28-4.21×3.04,"1,069.46",Train
1769921,PRINCESS,0.3,VVS1,D,EX,EX,VG,N,3.73-3.68×2.64,"1,069.67",Train
1789302,PRINCESS,0.32,VVS1,E,EX,EX,VG,N,3.78-3.76×2.68,"1,069.70",Train
1669838,PRINCESS,0.5,VS2,L,EX,EX,VG,F,4.31-4.27×3.10,"1,037.43",Train
1797566,PRINCESS,0.3,VVS1,E,EX,EX,VG,N,3.77-3.71×2.53,"1,038.25",Train
1781738,PRINCESS,0.32,VVS2,E,EX,EX,VG,N,3.84-3.83×2.68,"1,041.04",Train
1783154,PRINCESS,0.33,VVS2,E,EX,EX,VG,N,3.96-3.90×2.62,"1,041.82",Train
1781736,PRINCESS,0.41,SI1,I,EX,VG,VG,N,4.11-4.11×2.96,"1,042.07",Train
1785747,PRINCESS,0.31,VS1,D,EX,EX,VG,N,3.74-3.71×2.67,"1,043.17",Train
1659226,PRINCESS,0.5,VS1,M,VG,EX,VG,N,4.21-4.15×3.10,"1,045.23",Train
1713113,PRINCESS,0.5,VS2,K,EX,EX,GD,N,4.26-4.23×3.08,"1,047.80",Train
1797568,PRINCESS,0.3,VVS2,D,EX,EX,VG,N,3.78-3.72×2.51,"1,048.85",Train
1800356,PRINCESS,0.5,SI2,K,VG,VG,GD,N,4.27-4.24×3.17,"1,049.51",Train
1785738,PRINCESS,0.4,SI1,F,VG,VG,GD,F,4.19-4.08×2.81,"1,051.28",Train
1774637,PRINCESS,0.5,VS2,K,GD,EX,GD,N,4.21-4.02×3.16,"1,052.87",Train
1785737,PRINCESS,0.4,SI1,E,VG,VG,FR,N,4.22-4.11×2.82,"1,053.92",Train
1785735,PRINCESS,0.4,VS2,I,VG,EX,VG,N,3.92-3.86×2.86,"1,055.32",Train
1737219,PRINCESS,0.5,VS2,K,EX,VG,GD,N,4.46-4.38×3.18,"1,055.41",Train
1746222,PRINCESS,0.31,VS2,E,EX,EX,VG,N,3.76-3.71×2.68,923.23,Train
1778821,PRINCESS,0.3,VS1,F,EX,EX,GD,N,3.76-3.71×2.60,923.62,Train
1768130,PRINCESS,0.31,VS1,D,EX,EX,GD,F,3.71-3.67×2.61,923.72,Train
1800988,PRINCESS,0.3,VVS2,E,EX,GD,GD,M,3.80-3.74×2.52,924.6,Train
1780016,PRINCESS,0.3,VS1,F,VG,EX,VG,N,3.66-3.64×2.72,925.17,Train
1790040,PRINCESS,0.3,VS1,F,EX,VG,GD,N,3.71-3.71×2.49,925.63,Train
1791890,PRINCESS,0.3,VS2,F,EX,EX,GD,N,3.85-3.78×2.63,926.15,Train
1764127,PRINCESS,0.4,VS2,J,EX,GD,FR,N,4.17-4.11×2.95,926.19,Train
1764144,PRINCESS,0.36,SI2,D,EX,EX,VG,N,4.01-3.97×2.89,926.36,Train
1764138,PRINCESS,0.32,VS2,D,EX,EX,GD,N,3.87-3.81×2.70,926.46,Train
1634767,PRINCESS,0.51,VS2,M,EX,EX,VG,N,4.48-4.43×3.18,926.9,Train
1790043,PRINCESS,0.31,VS2,E,EX,VG,GD,N,3.86-3.74×2.58,926.91,Train
1793440,PRINCESS,0.31,VVS2,G,EX,EX,GD,N,3.81-3.76×2.63,926.91,Train
1740381,PRINCESS,0.3,VS1,E,EX,EX,VG,N,3.77-3.73×2.65,927.73,Train
1783160,PRINCESS,0.31,VS1,E,EX,EX,GD,N,3.74-3.70×2.65,928.47,Train
1750540,PRINCESS,0.32,VS1,F,EX,EX,VG,N,3.83-3.82×2.66,972.97,Train
1800375,PRINCESS,0.3,VS1,F,EX,EX,VG,N,3.82-3.77×2.52,973.36,Train
1763123,PRINCESS,0.35,VS2,F,EX,EX,VG,N,3.91-3.89×2.76,973.91,Train
1794898,PRINCESS,0.31,VVS2,E,EX,VG,GD,N,3.89-3.85×2.75,975.06,Train
1759483,PRINCESS,0.31,VS1,D,EX,VG,VG,N,3.81-3.75×2.69,975.06,Train
1783151,PRINCESS,0.34,VVS1,H,EX,EX,VG,F,3.86-3.83×2.73,976.47,Train
1785756,PRINCESS,0.3,VS2,D,EX,EX,VG,N,3.82-3.76×2.50,976.85,Train
1759476,PRINCESS,0.4,SI2,F,EX,EX,VG,N,4.10-4.02×2.85,977.53,Train
1794901,PRINCESS,0.32,VS2,E,EX,EX,VG,N,3.76-3.74×2.71,977.83,Train
1788253,PRINCESS,0.3,VS1,F,EX,EX,VG,N,3.74-3.71×2.69,978.37,Train
1785749,PRINCESS,0.31,VS1,E,EX,EX,VG,N,3.74-3.72×2.61,979.34,Train
1780017,PRINCESS,0.32,VS2,D,EX,EX,GD,N,3.75-3.71×2.68,980,Train
1786749,PRINCESS,0.3,VVS2,D,EX,EX,GD,N,3.84-3.77×2.54,981.47,Train
1789305,PRINCESS,0.31,VS1,D,EX,EX,VG,F,3.82-3.75×2.62,982.4,Train
1794902,PRINCESS,0.3,VS2,E,EX,VG,VG,N,3.83-3.76×2.58,982.48,Train
1769934,PRINCESS,0.33,VS1,J,EX,GD,GD,N,3.95-3.87×2.73,746.81,Train
1800372,PRINCESS,0.3,VVS2,J,VG,EX,VG,N,3.72-3.72×2.70,749.7,Train
1777738,PRINCESS,0.38,VS1,K,EX,EX,VG,N,4.06-4.01×2.90,750.97,Train
1800992,PRINCESS,0.3,VS1,J,EX,VG,FR,N,3.76-3.65×2.65,753.77,Train
1796237,PRINCESS,0.31,VS2,J,EX,VG,VG,N,3.78-3.78×2.71,754.5,Train
1797570,PRINCESS,0.31,VVS2,J,EX,EX,VG,F,3.95-3.85×2.61,757.14,Train
1800995,PRINCESS,0.31,VS2,J,EX,EX,VG,N,3.84-3.77×2.66,759.22,Train
1796233,PRINCESS,0.3,VS1,J,EX,VG,VG,N,3.74-3.67×2.66,764.93,Train
1791321,PRINCESS,0.3,SI1,H,VG,EX,GD,N,3.77-3.69×2.53,794.37,Train
1738350,PRINCESS,0.33,VS1,H,EX,GD,FR,F,3.86-3.84×2.75,802.63,Train
1770431,PRINCESS,0.3,VVS1,I,EX,EX,VG,F,3.76-3.72×2.66,804.49,Train
1800377,PRINCESS,0.33,VS1,I,EX,VG,GD,F,3.80-3.75×2.70,807.58,Train
1784081,PRINCESS,0.36,VS1,I,EX,VG,GD,F,4.20-4.14×2.52,809.54,Train
1767195,PRINCESS,0.3,VS1,H,EX,VG,GD,F,3.67-3.66×2.64,815.15,Train
1796239,PRINCESS,0.3,SI1,F,EX,VG,FR,N,3.78-3.71×2.69,815.59,Train
1642628,PRINCESS,0.52,VS1,L,EX,EX,VG,N,4.49-4.45×3.18,"1,087.64",Train
1791314,PRINCESS,0.49,SI1,L,VG,VG,FR,N,4.27-4.20×3.09,"1,090.74",Train
1800326,PRINCESS,0.5,VS1,L,VG,VG,VG,N,4.30-4.27×3.15,"1,092.67",Train
1630138,PRINCESS,0.5,SI1,J,EX,VG,GD,F,4.36-4.30×3.05,"1,094.53",Train
1657989,PRINCESS,0.51,VS1,K,VG,EX,VG,F,4.24-4.19×3.13,"1,096.26",Train
1778795,PRINCESS,0.51,VVS1,L,EX,EX,EX,N,4.39-4.30×3.13,"1,096.51",Train
1771754,PRINCESS,0.4,VS1,H,EX,VG,GD,F,4.10-4.02×2.92,"1,099.26",Train
1761911,PRINCESS,0.5,VVS2,K,VG,VG,GD,N,4.19-4.08×3.04,"1,100.26",Train
1625270,PRINCESS,0.51,VS2,K,EX,EX,VG,F,4.54-4.47×3.04,"1,100.70",Train
1789301,PRINCESS,0.33,VVS1,E,EX,EX,VG,N,3.87-3.84×2.78,"1,104.84",Train
1785704,PRINCESS,0.5,VS2,K,VG,VG,FR,N,4.30-4.24×3.16,"1,105.34",Train
1771759,PRINCESS,0.4,SI1,F,VG,VG,FR,N,4.03-3.99×2.99,"1,106.04",Train
1796205,PRINCESS,0.5,VS2,K,EX,EX,GD,N,4.47-4.38×3.17,"1,108.64",Train
1796188,PRINCESS,0.51,VVS2,K,VG,EX,VG,ST,4.24-4.18×3.13,"1,109.43",Train
1649325,PRINCESS,0.51,SI1,J,EX,EX,VG,F,4.44-4.40×3.14,"1,109.50",Train
1626559,PRINCESS,0.52,VVS2,O-P,EX,VG,VG,N,4.36-4.34×3.14,834,Train
1781739,PRINCESS,0.31,VVS2,I,EX,EX,VG,N,3.85-3.80×2.55,835.72,Train
1772721,PRINCESS,0.3,VS1,G,VG,VG,GD,F,3.94-3.77×2.37,837.48,Train
1796236,PRINCESS,0.3,VS2,H,VG,EX,GD,N,3.80-3.70×2.69,837.95,Train
1763124,PRINCESS,0.3,VS2,G,EX,GD,FR,F,3.76-3.72×2.61,838.43,Train
1796240,PRINCESS,0.31,SI1,H,EX,VG,VG,N,3.75-3.74×2.67,838.87,Train
1800378,PRINCESS,0.31,VS1,I,EX,EX,VG,N,3.78-3.73×2.71,838.87,Train
1777742,PRINCESS,0.31,SI2,E,EX,EX,VG,N,3.75-3.70×2.53,844.68,Train
1785754,PRINCESS,0.32,VS1,I,EX,EX,VG,N,3.79-3.75×2.72,844.75,Train
1771769,PRINCESS,0.32,VS1,H,EX,GD,FR,N,4.00-3.82×2.76,845.32,Train
1610219,PRINCESS,0.5,VS2,S-T,EX,VG,VG,N,4.24-4.20×3.07,845.48,Train
1752073,PRINCESS,0.3,VS1,G,EX,VG,GD,N,3.78-3.77×2.72,849.11,Train
1771774,PRINCESS,0.31,SI1,F,EX,VG,GD,N,3.76-3.73×2.62,850.93,Train
1769939,PRINCESS,0.3,VS2,G,VG,VG,GD,N,3.80-3.79×2.68,852.13,Train
1750541,PRINCESS,0.31,VS1,H,EX,EX,GD,N,3.87-3.83×2.58,853.01,Train
1649312,PRINCESS,0.5,VS1,M,EX,EX,VG,N,4.23-4.16×3.02,933.68,Train
1777736,PRINCESS,0.31,VVS2,F,VG,VG,VG,N,3.88-3.77×2.66,935.25,Train
1785757,PRINCESS,0.31,VS2,E,EX,VG,VG,N,3.76-3.72×2.64,936.34,Train
1775630,PRINCESS,0.34,VS2,H,EX,VG,GD,N,3.87-3.83×2.75,936.77,Train
1788258,PRINCESS,0.32,VS2,E,EX,VG,GD,N,3.87-3.82×2.54,937.26,Train
1752075,PRINCESS,0.31,VS2,E,EX,EX,VG,N,3.90-3.79×2.65,937.38,Train
1796235,PRINCESS,0.3,VS2,E,EX,VG,VG,N,3.80-3.75×2.68,937.85,Train
1796230,PRINCESS,0.3,VS1,G,EX,EX,VG,N,3.80-3.70×2.66,938.32,Train
1764139,PRINCESS,0.3,VS2,D,EX,VG,VG,N,3.78-3.71×2.56,940.35,Train
1778823,PRINCESS,0.3,VS1,F,EX,EX,VG,N,3.78-3.75×2.66,940.86,Train
1784080,PRINCESS,0.31,VS1,E,EX,VG,GD,N,3.80-3.76×2.74,941.03,Train
1781746,PRINCESS,0.31,VS2,E,EX,VG,VG,N,3.82-3.76×2.71,942.67,Train
1798881,PRINCESS,0.3,VVS1,G,VG,VG,VG,N,3.54-3.53×2.64,942.85,Train
1742152,PRINCESS,0.32,VS1,F,EX,EX,VG,N,3.76-3.74×2.66,944.85,Train
1785761,PRINCESS,0.32,SI1,E,EX,EX,VG,N,3.85-3.81×2.65,945.34,Train
1793437,PRINCESS,0.4,SI1,G,EX,VG,GD,N,4.15-4.11×2.90,"1,155.32",Train
1785740,PRINCESS,0.4,SI1,G,EX,VG,VG,N,4.02-3.95×2.88,"1,155.32",Train
1756707,PRINCESS,0.41,VS1,H,EX,EX,VG,N,4.00-3.96×2.88,"1,155.69",Train
1643754,PRINCESS,0.52,VS1,K,EX,EX,VG,N,4.26-4.25×3.10,"1,156.79",Train
1777731,PRINCESS,0.4,VS2,H,VG,VG,VG,N,3.97-3.94×2.92,"1,158.00",Train
1800978,PRINCESS,0.5,SI2,H,GD,VG,VG,N,4.13-4.12×3.11,"1,158.58",Train
1785703,PRINCESS,0.51,VS2,K,EX,EX,VG,M,4.47-4.46×3.23,"1,158.58",Train
1775619,PRINCESS,0.4,SI1,E,EX,EX,GD,N,4.15-4.10×2.92,"1,158.73",Train
1790034,PRINCESS,0.4,VS2,I,EX,EX,VG,N,4.07-3.99×2.89,"1,159.37",Train
1669842,PRINCESS,0.5,SI2,F,EX,VG,FR,N,4.49-4.43×3.05,"1,160.16",Train
1764130,PRINCESS,0.4,SI1,F,EX,EX,GD,N,4.13-4.08×2.88,"1,160.79",Train
1765889,PRINCESS,0.51,VS1,K,EX,VG,VG,F,4.39-4.38×3.13,"1,162.84",Train
1800369,PRINCESS,0.31,VVS1,D,EX,EX,VG,N,3.84-3.80×2.69,"1,164.21",Train
1796226,PRINCESS,0.47,SI2,G,EX,EX,VG,N,4.36-4.31×3.13,"1,167.35",Train
1785734,PRINCESS,0.4,VS2,H,VG,VG,GD,N,4.09-4.01×2.93,"1,168.23",Train
1785748,PRINCESS,0.32,VS1,E,EX,EX,GD,N,3.84-3.77×2.61,960.48,Train
1789306,PRINCESS,0.3,VS1,F,EX,EX,VG,N,3.69-3.68×2.64,960.66,Train
1788248,PRINCESS,0.3,VVS2,E,EX,VG,GD,N,3.94-3.77×2.58,961.61,Train
1781743,PRINCESS,0.35,VS1,G,VG,VG,GD,N,3.77-3.73×2.72,963.25,Train
1780018,PRINCESS,0.35,VS2,E,VG,EX,GD,F,3.97-3.91×2.84,963.82,Train
1786753,PRINCESS,0.32,VS1,G,EX,EX,VG,N,3.83-3.76×2.52,965.38,Train
1646351,PRINCESS,0.5,VS2,L,VG,EX,GD,N,4.25-4.16×3.09,965.65,Train
1608844,PRINCESS,0.5,SI1,K,EX,EX,VG,N,4.31-4.25×3.09,965.72,Train
1781737,PRINCESS,0.33,VVS1,G,EX,EX,GD,F,3.86-3.80×2.71,967.1,Train
1771763,PRINCESS,0.3,VVS2,E,EX,EX,VG,N,3.72-3.66×2.61,967.69,Train
1786747,PRINCESS,0.31,VVS1,E,EX,EX,GD,F,3.84-3.75×2.56,969.38,Train
1786748,PRINCESS,0.3,VVS1,E,EX,EX,GD,N,3.72-3.66×2.65,970.77,Train
1786752,PRINCESS,0.3,VS1,D,EX,EX,GD,N,3.69-3.64×2.53,971.75,Train
1788212,PRINCESS,0.5,VS2,L,VG,EX,GD,N,4.26-4.22×3.07,971.75,Train
1785758,PRINCESS,0.37,VS2,G,EX,VG,GD,N,4.02-4.02×2.89,972.7,Train
1780019,PRINCESS,0.3,VS2,G,VG,EX,VG,N,3.87-3.80×2.71,897.73,Train
1769940,PRINCESS,0.31,VS2,H,EX,VG,GD,N,3.83-3.76×2.71,898.08,Train
1763117,PRINCESS,0.33,VVS2,G,EX,VG,GD,N,3.94-3.87×2.72,898.56,Train
1744320,PRINCESS,0.3,VS1,G,EX,VG,VG,N,3.73-3.70×2.49,898.76,Train
1793448,PRINCESS,0.3,VS2,G,VG,EX,GD,N,3.66-3.57×2.64,899.27,Train
1768134,PRINCESS,0.32,VS2,F,EX,VG,GD,N,3.94-3.86×2.64,899.37,Train
1771764,PRINCESS,0.3,VS1,E,VG,EX,GD,N,3.82-3.77×2.67,900.28,Train
1783149,PRINCESS,0.3,VVS1,G,EX,VG,VG,F,3.73-3.69×2.66,900.85,Train
1781745,PRINCESS,0.3,VS2,D,VG,VG,GD,N,3.78-3.73×2.54,900.85,Train
1767191,PRINCESS,0.46,VS2,E,VG,EX,GD,F,4.06-4.06×2.98,"1,256.24",Train
1797564,PRINCESS,0.35,VVS1,D,EX,EX,VG,N,4.00-3.93×2.82,"1,256.62",Train
1763113,PRINCESS,0.4,VS1,H,EX,EX,VG,N,4.03-4.01×2.89,"1,256.73",Train
1672027,PRINCESS,0.5,VS1,K,EX,EX,VG,F,4.35-4.29×3.10,"1,259.58",Train
1750532,PRINCESS,0.62,SI2,J,EX,EX,VG,N,4.59-4.52×3.28,"1,261.23",Train
1747258,PRINCESS,0.5,VS2,J,VG,EX,GD,N,4.24-4.19×3.11,"1,262.46",Train
1778815,PRINCESS,0.4,VS2,E,VG,VG,VG,N,4.00-3.92×2.87,"1,262.89",Train
1796217,PRINCESS,0.5,SI2,H,EX,EX,VG,N,4.38-4.33×3.13,"1,263.38",Train
1789292,PRINCESS,0.5,SI1,J,EX,VG,GD,N,4.28-4.24×3.11,"1,263.39",Train
1672963,PRINCESS,0.5,SI2,G,EX,VG,GD,N,4.25-4.14×3.16,"1,263.99",Train
1764124,PRINCESS,0.4,VS2,F,EX,EX,GD,F,4.03-3.98×2.78,"1,266.84",Train
1781732,PRINCESS,0.4,VS2,E,VG,VG,GD,N,4.16-4.07×2.97,"1,267.50",Train
1755802,PRINCESS,0.46,VS1,H,VG,VG,VG,N,4.39-4.36×3.01,"1,267.80",Train
1796223,PRINCESS,0.4,SI1,E,EX,EX,VG,N,4.15-4.08×2.99,"1,270.22",Train
1654381,PRINCESS,0.53,IF,K,EX,EX,VG,N,4.44-4.37×3.19,"1,271.45",Train
1788235,PRINCESS,0.4,VS1,F,VG,VG,GD,N,4.22-4.12×2.99,"1,338.58",Train
1786741,PRINCESS,0.4,VVS1,H,EX,EX,VG,N,4.06-4.01×2.93,"1,338.58",Train
1738335,PRINCESS,0.5,VS2,J,EX,EX,VG,N,4.24-4.21×3.06,"1,340.19",Train
1666229,PRINCESS,0.75,SI2,L,EX,EX,VG,F,4.94-4.84×3.48,"1,340.49",Train
1774642,PRINCESS,0.4,VVS2,G,EX,EX,VG,N,4.02-3.98×2.86,"1,342.60",Train
1772711,PRINCESS,0.5,SI2,F,VG,EX,VG,F,4.44-4.34×3.22,"1,344.40",Train
1796221,PRINCESS,0.4,VS2,D,VG,VG,GD,F,4.08-4.01×2.97,"1,344.58",Train
1800363,PRINCESS,0.4,VS1,F,EX,VG,GD,N,4.08-4.02×2.93,"1,344.68",Train
1669841,PRINCESS,0.52,SI2,E,EX,VG,GD,N,4.45-4.39×3.16,"1,345.72",Train
1633065,PRINCESS,0.5,SI1,G,EX,VG,VG,N,4.32-4.25×3.09,"1,346.11",Train
1800365,PRINCESS,0.42,VS2,F,EX,EX,GD,N,4.21-4.19×2.96,"1,346.68",Train
1772715,PRINCESS,0.4,VS2,F,EX,EX,VG,N,4.08-4.02×2.84,"1,347.34",Train
1771756,PRINCESS,0.4,VS2,F,EX,VG,VG,N,4.06-4.02×2.86,"1,347.34",Train
1663480,PRINCESS,0.51,SI1,G,EX,VG,FR,N,4.54-4.46×3.10,"1,347.60",Train
1800984,PRINCESS,0.47,VS2,H,EX,EX,VG,F,4.29-4.21×3.06,"1,347.69",Train
1785710,PRINCESS,0.51,SI1,F,EX,EX,GD,N,4.41-4.32×3.06,"1,541.31",Train
1756700,PRINCESS,0.56,SI2,F,EX,VG,VG,N,4.56-4.51×3.24,"1,541.82",Train
1800969,PRINCESS,0.51,SI1,I,EX,EX,VG,N,4.30-4.27×3.10,"1,542.95",Train
1783143,PRINCESS,0.5,SI1,H,VG,EX,VG,N,4.46-4.35×3.17,"1,543.82",Train
1636519,PRINCESS,0.5,VS1,H,EX,EX,GD,N,4.42-4.35×3.07,"1,545.90",Train
1785661,PRINCESS,0.51,VVS2,J,EX,EX,VG,N,4.33-4.24×3.08,"1,547.25",Train
1794893,PRINCESS,0.5,SI2,F,VG,EX,VG,N,4.29-4.21×3.04,"1,548.04",Train
1798877,PRINCESS,0.5,SI1,H,EX,EX,GD,N,4.57-4.50×3.12,"1,548.04",Train
1785713,PRINCESS,0.53,SI1,I,EX,EX,EX,N,4.50-4.45×3.23,"1,548.18",Train
1793420,PRINCESS,0.5,SI2,E,EX,VG,VG,N,4.47-4.39×3.19,"1,548.92",Train
1796211,PRINCESS,0.53,SI1,H,EX,VG,GD,N,4.34-4.34×3.08,"1,549.88",Train
1777721,PRINCESS,0.51,SI1,G,EX,EX,VG,N,4.56-4.47×3.04,"1,551.61",Train
1789287,PRINCESS,0.5,SI1,E,EX,EX,GD,N,4.16-4.16×3.07,"1,552.30",Train
1791303,PRINCESS,0.5,SI1,E,EX,EX,GD,N,4.45-4.39×3.11,"1,552.30",Train
1756701,PRINCESS,0.53,SI2,F,EX,EX,VG,N,4.45-4.40×3.17,"1,552.57",Train
1760796,PRINCESS,0.51,VS1,E,EX,VG,VG,N,4.33-4.27×3.10,"1,925.69",Train
1634758,PRINCESS,0.7,VS1,K,EX,EX,VG,N,4.90-4.82×3.52,"1,928.94",Train
1783117,PRINCESS,0.56,VS1,H,EX,VG,VG,F,4.67-4.61×3.18,"1,929.08",Train
1750515,PRINCESS,0.7,SI2,G,VG,VG,VG,N,4.75-4.67×3.46,"1,929.30",Train
1651805,PRINCESS,0.71,SI2,J,EX,EX,VG,N,5.09-4.95×3.45,"1,929.39",Train
1794847,PRINCESS,0.5,VS1,D,EX,EX,VG,M,4.35-4.29×3.11,"1,930.93",Train
1789269,PRINCESS,0.51,VVS2,E,EX,EX,GD,N,4.34-4.29×3.11,"1,930.98",Train
1798863,PRINCESS,0.51,VS1,E,EX,VG,GD,N,4.33-4.28×3.04,"1,931.69",Train
1796187,PRINCESS,0.65,VVS2,J,VG,EX,GD,N,4.62-4.61×3.43,"1,931.92",Train
1649286,PRINCESS,0.8,SI2,J,EX,EX,GD,N,5.04-5.03×3.66,"1,932.33",Train
1660632,PRINCESS,0.52,VVS2,G,EX,EX,EX,N,4.54-4.45×3.16,"1,932.68",Train
1783130,PRINCESS,0.53,VS2,F,EX,EX,VG,N,4.41-4.34×3.15,"1,934.17",Train
1796194,PRINCESS,0.51,VS2,E,EX,EX,VG,N,4.39-4.38×3.16,"1,935.12",Train
1797542,PRINCESS,0.6,VS1,I,EX,VG,VG,F,4.70-4.64×3.30,"1,935.25",Train
1800308,PRINCESS,0.51,VVS2,E,EX,EX,VG,N,4.29-4.21×3.05,"1,936.06",Train
1800960,PRINCESS,0.5,VS1,F,EX,EX,VG,N,4.30-4.25×3.09,"1,939.31",Train
1785663,PRINCESS,0.5,VS1,E,EX,EX,VG,N,4.44-4.38×3.16,"1,939.41",Train
1791299,PRINCESS,0.5,VS2,D,EX,EX,VG,N,4.43-4.40×3.05,"1,939.41",Train
1607306,PRINCESS,0.65,VS1,I,EX,EX,VG,N,4.74-4.65×3.37,"1,939.42",Train
1672025,PRINCESS,0.52,VVS1,G,EX,EX,VG,F,4.35-4.32×3.14,"1,940.92",Train
1788205,PRINCESS,0.53,VVS2,G,EX,EX,VG,N,4.43-4.34×3.16,"1,941.39",Train
1794856,PRINCESS,0.51,VS1,G,EX,EX,VG,N,4.26-4.24×3.07,"1,942.06",Train
1785652,PRINCESS,0.5,VVS2,D,EX,EX,VG,F,4.25-4.22×3.07,"1,946.14",Train
1789266,PRINCESS,0.7,SI2,I,EX,VG,GD,N,4.85-4.80×3.39,"1,948.11",Train
1796186,PRINCESS,0.5,VVS2,G,EX,EX,VG,N,4.45-4.38×3.16,"1,948.74",Train
1785651,PRINCESS,0.51,VVS2,D,EX,EX,VG,M,4.45-4.43×3.10,"1,950.70",Train
1761900,PRINCESS,0.51,VVS2,E,EX,EX,VG,N,4.35-4.30×3.11,"1,950.75",Train
1765186,PRINCESS,0.8,VS1,L,VG,EX,VG,N,4.97-4.84×3.61,"1,952.46",Train
